0.0 0.179076798678
0.2 0.181996017307
0.4 0.177162042373
0.6 0.176597032316
0.8 0.180096955726
1.0 0.178307757211
1.2 0.177130652926
1.4 0.179014019783
1.6 0.179061103954
1.8 0.175812296126
2.0 0.180002787383
2.2 0.180740439402
2.4 0.180677660507
2.6 0.179610419288
2.8 0.181823375345
3.0 0.176220358945
3.2 0.177020789859
3.4 0.181446701974
3.6 0.182780753497
3.8 0.181462396697
4.0 0.180693355231
4.2 0.0
4.4 0.0
4.6 0.0
4.8 0.0
5.0 0.0
5.2 0.0
5.4 0.0
5.6 0.0
5.8 0.0
